Valor,Area,Dist_Praia,Dist_Farmacia,vale_a_pena_comprar
2050000,186,0.190406284,0.623923,1
2350000,106,0.323360778,0.30551500000000004,1
1500000,78,0.373281474,0.189067,1
3000000,330,0.5619649320000001,0.477816,1
630000,102,4.679832038,0.615876,0
149900,70,12.56123203,0.979626,0
360000,63,5.512352559,0.934513,0
530000,30,0.413241092,0.677192,0
550000,94,8.146452257,0.8738389999999999,0
2650000,98,0.167541171,0.749097,1
2690000,350,0.5619649320000001,0.846377,1
1400000,145,2.188279198,0.704282,1
965000,169,6.762793301,0.877289,0
1050000,128,0.4913570270000001,0.9972,1
1300000,173,4.630423878,0.0034200000000000003,0
2700000,146,0.412469257,0.379595,1
1380000,300,7.973036495,0.8257540000000001,0
315000,61,2.405871324,0.420423,0
370000,77,3.678948745,0.363256,0
1680000,116,0.313122876,0.5455899999999999,1
400000,72,4.48518603,0.365786,0
1500000,200,4.702254746,0.150565,0
5129000,381,1.482896466,0.004267,1
270000,65,1.29748766,0.34662800000000005,1
318000,72,1.553783476,0.121403,1
447000,77,4.618720821,0.318183,0
1109000,110,1.12593657,0.4900390000000001,1
1150000,110,2.233597178,0.930792,0
230000,51,7.808211629,0.33477,0
2100000,126,1.34631899,0.844325,1
1250000,60,0.312640962,0.259297,0
3100000,150,0.647615359,0.746694,1
180000,50,6.445276186,0.975724,0
3345100,244,0.528436626,0.097332,1
1690000,120,1.168668193,0.29634,1
495000,85,7.969145465,0.322855,0
2950000,180,2.781111239,0.495439,0
1990000,312,0.8148181290000001,0.240447,1
1990000,230,0.26312712,0.229546,1
2180000,309,3.2946490930000003,0.839399,0
440000,68,4.5361633,0.656608,0
585000,100,5.972635112000001,0.8627299999999999,0
745000,48,0.28500694,0.721391,0
1700000,171,0.783720795,0.046259,1
1200000,100,6.258373077999999,0.0392,0
535000,82,6.126571815,0.225127,0
1045000,120,0.294653817,0.36419,1
250000,50,5.946465272999999,0.428154,0
1350000,200,6.082683779,0.654048,0
390000,33,6.350883559,0.6990310000000001,0
1100000,95,0.520748257,0.179225,1
2700000,255,0.274796942,0.378478,1
1490000,90,0.318268028,0.888,1
2750000,231,2.23547933,0.5466840000000001,0
1530000,120,0.210442315,0.199218,1
490000,65,6.618545307000001,0.826997,0
1180000,79,0.7905797459999999,0.543734,1
340000,47,1.7598737530000002,0.708337,0
1000000,136,5.979070944,0.124226,0
5980000,249,0.22747644600000005,0.416425,1
3200000,270,0.035875832,0.103885,1
162090,56,15.03501828,0.481387,0
220000,60,3.694053653,0.671914,0
5800000,435,1.6412302930000002,0.163074,1
535000,85,6.500313139,0.712679,0
6500000,741,0.383667916,0.150611,1
480000,74,6.57083979,0.673086,0
5500000,290,0.0,0.628246,1
695000,67,0.302521475,0.179731,1
2250000,241,0.275764619,0.5330560000000001,1
1300000,156,3.064698697,0.093851,0
669000,76,2.1335539690000003,0.409794,1
105000,55,9.236622922999999,0.038046,0
329000,58,8.132110759,0.5654710000000001,0
420000,55,6.889063759,0.118464,0
950000,87,5.164497482,0.661099,0
1625000,135,0.946464967,0.7768609999999999,1
235000,56,12.41565145,0.199774,0
1170000,111,2.259874205,0.313267,0
1700000,96,2.13123781,0.6791659999999999,1
800000,132,7.3894337010000015,0.226146,0
735000,91,2.666012551,0.069369,0
470000,61,7.926231032,0.71625,0
1635000,160,2.3743211790000003,0.226955,0
420000,100,3.851537955,0.179065,0
310000,67,8.073762116000001,0.20841,0
2900000,136,0.0,0.5963689999999999,1
865000,111,1.193181344,0.087017,1
240000,53,8.133497975,0.4549220000000001,0
2300000,169,0.66738672,0.06849,1
4000000,150,0.041126625,0.862535,1
850000,77,1.094174403,0.399925,1
415000,74,6.556568079,0.750034,0
1200000,105,0.288316564,0.059171,1
3500000,312,1.710572984,0.145412,1
440000,84,7.745403688,0.346955,0
840000,100,0.910345508,0.299363,1
800000,87,0.892357748,0.508171,1
400000,73,4.083399875,0.176905,0
730000,132,8.187227927999999,0.252767,0
1395000,90,2.460070645,0.279048,0
409000,77,6.095202706,0.107689,0
670000,85,5.048468405,0.379401,0
1490000,135,0.47864114,0.092413,1
370000,63,3.875028548,0.60849,0
850000,206,1.044043129,0.8492700000000001,1
1480000,105,0.8744009420000001,0.112363,1
135000,50,12.11753129,0.866432,0
285000,56,1.7670007069999998,0.048316000000000005,0
2000000,180,0.5531181479999999,0.097769,1
1260000,110,0.5217560139999999,0.036266,1
270000,65,5.4260437810000015,0.016912,0
995000,121,4.75763367,0.405546,0
1100000,235,0.162471466,0.523937,1
1960000,138,0.28612929800000003,0.673063,1
945000,77,0.246180617,0.8257479999999999,1
495000,63,6.6143585620000005,0.005704,0
530000,65,4.071004317,0.524451,0
1300000,125,0.8424080820000001,0.7538060000000001,1
1000000,314,9.113959579,0.63466,0
1500000,134,0.7132816959999999,0.248748,1
266000,65,8.799866632999999,0.9114,0
1799000,140,0.0033397540000000003,0.687825,1
580000,65,4.595650017,0.643932,0
4200000,267,0.01465141,0.723064,1
2200000,210,0.920160976,0.710191,1
415000,35,0.34827234100000004,0.867217,0
835000,77,0.473535451,0.75256,1
240000,65,6.970309607999999,0.7424649999999999,0
570000,40,0.28477134600000004,0.098461,0
830000,96,1.048709987,0.416799,1
1100000,127,0.225664637,0.099209,1
690000,95,8.819104463,0.022681,0
745000,80,0.0,0.983165,1
1600000,400,0.619758836,0.631418,1
2200000,140,0.512094236,0.60754,1
608000,90,2.877515826,0.941856,0
9500000,395,0.281992638,0.044361000000000005,0
2500000,247,1.324670313,0.6413260000000001,1
2900000,380,0.615231476,0.108763,1
1999000,170,0.086097185,0.725662,1
417990,75,2.7853025380000003,0.8519389999999999,0
900000,110,1.189514165,0.740358,1
749000,59,0.387923133,0.369911,0
930000,112,4.893131268,0.939669,0
3000000,250,0.017451122,0.514084,1
415000,67,2.057947672,0.212264,1
2300000,121,0.262331789,0.9146,1
1239000,119,1.12593657,0.8581340000000001,1
3400000,256,0.06875925599999999,0.129211,1
2900000,280,1.52473761,0.402134,1
240000,54,6.114483892000001,0.395808,0
1250000,150,0.643638055,0.630038,1
2430000,130,0.039078009,0.499267,1
350000,60,4.450504436,0.102996,0
220000,48,7.87275468,0.435706,0
2300000,250,0.175394477,0.03985,1
1150000,116,0.250201094,0.6939350000000001,1
530000,78,1.0941827,0.067692,1
1500000,180,2.317049077,0.71527,0
525000,140,1.163127321,0.14665699999999998,1
850000,105,0.33714588799999995,0.699304,1
240000,53,5.091866748999999,0.436196,0
1500000,185,0.13227817,0.237106,1
1350000,135,1.901436851,0.613392,1
172000,50,0.459933294,0.656725,0
3200000,230,0.06654854,0.449869,1
710000,164,4.454816201,0.782824,0
429000,69,2.0565005640000003,0.027652,1
650000,50,2.653799994,0.558882,0
160000,45,8.392878584,0.093599,0
750000,100,4.864021201,0.93687,0
590000,95,5.275081535,0.320088,0
790000,110,6.728260695,0.7257100000000001,0
900000,120,0.128759169,0.598089,1
1690000,150,1.5979976580000002,0.321903,1
190000,70,7.754492232,0.650183,0
1950000,138,0.148303889,0.09731,1
485000,108,7.158538017000001,0.513713,0
700000,74,0.749588378,0.699788,1
469000,81,2.545402557,0.6409779999999999,0
1279000,91,0.499716812,0.6140770000000001,1
345000,65,6.676250105,0.35667,0
397000,72,2.728532051,0.534467,0
4700000,260,0.455798942,0.022908,1
4500000,220,0.047121831,0.226727,1
3900000,140,0.401804437,0.48034,1
950000,98,1.472759571,0.105645,1
4800000,175,0.147773137,0.692507,1
399000,72,6.095202706,0.221567,0
1200000,178,0.563727642,0.243278,1
1550000,147,5.90124325,0.773284,0
960000,50,0.27115641,0.196161,0
160000,95,8.783768397000001,0.8680200000000001,0
1080000,95,0.146046289,0.492188,1
4500000,270,0.0,0.8373870000000001,1
1850000,215,0.425960213,0.081117,1
165000,45,12.60753532,0.703904,0
200000,50,3.739228212,0.778688,0
420000,70,2.0565005640000003,0.6066590000000001,1
440000,76,5.654261708,0.095225,0
990000,110,1.559445515,0.158909,1
6300000,220,0.088759466,0.385101,1
1080000,98,2.05102517,0.277376,1
1500000,140,0.413004179,0.684239,1
2800000,170,0.0,0.669351,1
1090000,100,0.257796458,0.8514790000000001,1
585000,101,1.866441427,0.20512600000000006,1
495000,21,1.097598496,0.080104,0
521000,73,7.029466467000001,0.088614,0
367900,65,7.344823435,0.5328390000000001,0
1100000,224,0.198741141,0.517243,1
185000,48,6.304221491,0.304994,0
1850000,110,2.509935975,0.33821100000000004,0
1850000,169,1.733730542,0.539195,1
1800000,272,6.480256575,0.905333,0
220000,60,8.794386429,0.233503,0
440000,62,0.912531816,0.797189,1
869000,91,1.529539913,0.888143,1
250000,50,6.711144346,0.562932,0
11000000,481,0.0,0.81511,0
620000,75,0.745669285,0.63141,1
340000,45,1.057133482,0.06631000000000001,0
529993,68,1.1411228409999998,0.414245,1
220000,70,5.705641849,0.340364,0
2450000,150,0.258954621,0.787175,1
630000,60,1.144538012,0.747563,0
3000000,83,0.0707954,0.379154,1
899000,75,0.7491521959999999,0.485633,1
1090000,70,0.437010638,0.189539,1
295500,75,9.562232646,0.34858,0
1250000,115,0.056038254,0.889667,1
980000,180,0.631475207,0.543312,1
8500000,355,0.104480438,0.32873,0
750000,57,0.232751546,0.118184,0
450000,95,1.486158116,0.567476,1
390000,66,6.234336827000001,0.181576,0
290000,42,9.979875939,0.718394,0
2200000,180,0.284002344,0.466091,1
4500000,150,0.662019962,0.6288060000000001,1
1980000,180,0.642910055,0.273948,1
4000000,140,1.553783476,0.158166,1
3290000,152,0.35363853700000003,0.498024,1
1550000,150,0.622605729,0.209582,1
1450000,91,0.627382972,0.4752020000000001,1
500000,67,6.11758785,0.21014,0
2680000,186,0.078387119,0.377004,1
500000,69,4.670943114,0.576198,0
280000,60,6.445599937000001,0.947323,0
400000,70,7.56003809,0.499815,0
170000,52,6.148780519,0.131697,0
725000,83,0.473535451,0.4438220000000001,1
3100000,146,0.319903907,0.8351059999999999,1
1890000,165,1.347675285,0.163108,1
1050000,63,0.459564852,0.140205,1
450000,57,1.037154706,0.8983959999999999,0
475000,69,7.523157889,0.92298,0
2050000,105,0.358106418,0.582616,1
1330000,110,0.6810272159999999,0.239114,1
179757,45,5.754996172999999,0.8269139999999999,0
625000,86,0.228707998,0.20541,1
500000,78,6.45937928,0.107384,0
650000,90,1.164141151,0.380624,1
2165000,120,0.100048087,0.187374,1
695000,90,6.11969634,0.413466,0
230000,70,10.74232884,0.457446,0
3679000,245,0.377256217,0.137982,1
9950000,390,0.442675676,0.97017,0
342000,65,8.303649807000001,0.572207,0
1040000,139,0.562722582,0.164459,1
730000,93,8.568253432,0.772841,0
980000,60,0.7136284629999999,0.16373,0
1680000,127,0.007889811,0.503608,1
414000,68,2.673030904,0.971625,0
800000,87,0.406439091,0.494694,1
700000,100,5.577701844,0.749975,0
2500000,120,0.436446235,0.560104,1
135000,45,14.13020668,0.139776,0
180000,67,1.063155222,0.794953,1
2100000,350,7.476344315,0.341349,0
7000000,180,0.345546663,0.267096,0
370000,60,6.523495461,0.432133,0
330000,60,4.2147586,0.717041,0
2400000,180,1.96958516,0.77752,1
179000,65,6.895420464,0.104602,0
8600000,220,0.0,0.939195,0
1200000,190,0.463767555,0.4755430000000001,1
820000,58,1.568557491,0.641496,0
950000,118,0.617655934,0.533197,1
260000,46,8.133497975,0.22452800000000006,0
660000,114,5.590663141,0.0534,0
4399000,322,0.0,0.16783299999999998,1
545000,88,6.046667041,0.59712,0
2300000,190,1.853273539,0.922399,1
1580000,110,0.218968373,0.960759,1
400000,77,8.604025795,0.254544,0
660000,40,0.805095879,0.469107,0
630000,114,3.2946490930000003,0.5221600000000001,0
820000,74,1.215462458,0.512731,1
559000,83,1.239920791,0.399634,1
2100000,100,0.105566914,0.605184,1
2750000,273,2.34345408,0.584224,0
849993,90,0.460385994,0.114873,1
470000,105,6.4401044160000005,0.6456930000000001,0
800000,76,0.460385994,0.668855,1
1915920,189,2.24181477,0.503297,0
900000,103,2.112843406,0.943187,1
530000,74,5.399504395,0.026118,0
980000,93,1.121257922,0.958455,1
175000,36,10.71290914,0.772679,0
945000,180,0.436285684,0.430829,1
2300000,185,0.021001522,0.47757,1
3000000,251,2.28021225,0.6968260000000001,0
770000,103,0.47864114,0.052425,1
3870000,235,2.662777448,0.8575940000000001,0
665000,97,1.1411228409999998,0.630234,1
190000,45,9.464988389,0.038842,0
530000,88,6.159759732,0.943119,0
4200000,348,0.105480457,0.25095500000000004,1
415000,70,5.742465725,0.148886,0
420000,70,7.913275305,0.126148,0
2350000,180,0.113685571,0.910971,1
1050000,113,1.6676154019999998,0.807675,1
690000,98,4.215113374,0.669171,0
345000,63,2.764772332,0.227002,0
2190000,134,1.080677621,0.208088,1
199000,25,1.820063025,0.771189,0
400000,81,1.203814833,0.278586,1
800000,100,0.333377669,0.34847,1
980000,85,0.819325495,0.6050260000000001,1
1850000,92,0.293845515,0.77131,1
1200000,117,3.2946490930000003,0.034519,0
3800000,281,0.288638119,0.463998,1
165000,50,5.302079625,0.32583,0
950000,142,0.242781331,0.20544,1
1500000,130,0.55325871,0.591094,1
490000,97,6.791007876,0.540558,0
2099999,160,0.316225258,0.432832,1
580000,82,4.3279190289999985,0.940549,0
900000,75,0.108354346,0.23850900000000005,1
790000,74,0.261168987,0.063284,1
649000,150,7.367884576,0.174064,0
295000,60,7.66165505,0.822169,0
489999,99,5.939551542,0.548022,0
850000,82,0.957474957,0.602887,1
550000,60,1.215572776,0.263173,0
320000,64,2.89385277,0.654813,0
1150000,134,0.615365604,0.192654,1
535000,78,4.98606909,0.6832779999999999,0
1280000,105,0.634206631,0.8075260000000001,1
1990000,96,1.4686297430000002,0.8664209999999999,1
520000,98,6.712465207,0.8787309999999999,0
480000,63,0.8239479390000001,0.901927,1
849993,90,0.0,0.935682,1
7000000,241,0.0,0.939895,0
300000,40,1.224228291,0.162113,0
990000,90,1.055192186,0.7972560000000001,1
249000,50,6.920031144,0.635476,0
1000000,128,2.408123659,0.618973,0
525000,74,5.502092952999999,0.456732,0
990000,114,4.98606909,0.842565,0
400000,95,6.251036752,0.336106,0
2680000,190,0.222620575,0.116684,1
940000,110,4.624365532,0.5321739999999999,0
1145000,97,1.324670313,0.656984,1
2100000,360,0.17560499999999998,0.5354720000000001,1
536000,76,4.618720821,0.584232,0
950000,118,4.3279190289999985,0.193147,0
1015000,149,4.216340409,0.7972670000000001,0
315000,72,0.36032482,0.774053,1
280000,72,6.6592531510000015,0.990785,0
650000,75,3.743696295,0.211337,0
481800,73,4.454816201,0.265851,0
289999,87,5.819183467999999,0.178466,0
1950000,164,0.338395732,0.06841900000000001,1
1500000,90,0.407608116,0.7200449999999999,1
249000,55,5.576627994,0.495799,0
760000,60,0.12212469,0.8920110000000001,0
4600000,280,0.240925428,0.7367819999999999,1
390000,60,0.405125711,0.334114,0
510000,75,5.163549534,0.8885719999999999,0
1600000,162,0.372587374,0.5801810000000001,1
460000,70,7.7158072839999985,0.896424,0
570000,88,4.551999158,0.662614,0
2000000,177,1.111297682,0.8795790000000001,1
290000,68,5.79020646,0.30490700000000004,0
235001,50,5.214203071,0.102621,0
370000,83,1.570660392,0.407267,1
2850000,198,0.026146925,0.155568,1
295000,72,3.167620212,0.725115,0
730000,130,6.341223341,0.498633,0
780000,72,0.444436318,0.24580900000000006,1
2000000,208,0.5802478879999999,0.9006069999999999,1
285000,65,5.4929438039999985,0.987942,0
850000,214,5.937081448,0.589503,0
900000,37,0.015898403000000002,0.6895140000000001,0
470000,27,0.547748514,0.901494,0
1037000,106,0.859217586,0.56516,1
1100000,88,0.04445352,0.112056,1
560000,80,3.871389033,0.151416,0
12900000,399,0.0,0.08737400000000001,0
190000,60,2.461707546,0.360449,0
8800000,240,0.0,0.4929850000000001,0
260000,34,1.711351766,0.32436,0
3200000,140,0.447860946,0.307431,1
1115000,110,2.4397989890000003,0.170629,0
550000,70,6.188070953,0.7774979999999999,0
500000,96,7.984500093999999,0.13552899999999998,0
620000,100,6.014391231,0.045829,0
550000,83,1.536475811,0.057373,1
1250000,76,1.012549328,0.009258,1
2800000,154,0.199089554,0.077948,1
550000,65,0.0,0.080984,1
670000,77,6.310223496,0.26760500000000004,0
600000,64,2.089711109,0.145276,1
750000,190,6.272439181,0.5982,0
520000,42,0.521893463,0.7135060000000001,0
1500000,95,0.340513206,0.407804,1
4000000,150,0.054030363,0.346976,1
600000,58,0.356221605,0.0018,0
2650000,150,0.107281075,0.377781,1
369000,74,9.822785389,0.235756,0
549990,100,7.942357552000001,0.617257,0
1500000,70,0.217636394,0.7324189999999999,1
2300000,260,0.149350354,0.135183,1
10000000,260,0.07694931599999999,0.347169,0
700000,64,0.8350547559999999,0.69593,1
2300000,270,0.301635969,0.001276,1
2900000,115,0.18010214,0.239137,1
945000,98,1.472759571,0.009443,1
1050000,124,5.776490582,0.454829,0
475000,126,7.8851979760000015,0.753208,0
750000,59,2.05029852,0.288606,0
3000000,270,0.274716649,0.239634,1
4799993,380,2.19178825,0.323475,1
1300000,156,3.063816731,0.270422,0
2350000,245,0.383121928,0.532038,1
2350000,127,0.01328214,0.565096,1
1150000,115,0.320290363,0.894299,1
370000,46,2.215149692,0.110516,0
2949000,260,1.634953781,0.542855,1
1480000,110,0.292780883,0.8739299999999999,1
744000,100,5.49015806,0.213245,0
550000,96,6.665152468,0.596973,0
650000,266,14.20640007,0.458563,0
145000,60,8.425391662000001,0.482982,0
850000,130,5.853733383,0.902297,0
1044000,90,2.34345408,0.378479,0
1799000,186,0.496866128,0.313872,1
485000,75,7.429493904,0.8695430000000001,0
4200000,199,2.472275685,0.339461,0
995000,94,0.891536907,0.4713020000000001,1
260000,64,9.162514189,0.376113,0
4400000,231,0.0,0.686555,1
1350000,276,1.10408426,0.278665,1
699000,86,4.566635712,0.337582,0
840000,110,5.313329746,0.993304,0
1800000,152,0.538369173,0.834643,1
650000,59,1.047571604,0.624042,0
580000,40,0.140919878,0.499343,0
650000,90,6.434333737999999,0.319362,0
1400000,125,0.22911977,0.854735,1
255010,51,5.135965034,0.561312,0
12000000,246,0.009423787,0.4606810000000001,0
1400000,182,5.00110727,0.527807,0
220000,52,11.83872587,0.989223,0
1700000,110,0.0,0.7842520000000001,1
850000,80,0.181092759,0.6125079999999999,1
14900000,231,0.029871078,0.241469,0
850000,66,0.483922444,0.558124,1
400000,68,5.968972472000001,0.6119680000000001,0
790000,64,0.958331897,0.717058,1
1750000,120,0.057531316,0.776447,1
1400000,112,0.070139571,0.650403,1
420000,50,2.293189649,0.181012,0
275000,22,1.3968754209999998,0.504121,0
250000,48,4.874447788,0.08644500000000001,0
880000,76,0.614962503,0.047948000000000005,1
535900,124,8.335068029,0.919266,0
780000,96,5.163549534,0.222433,0
1700000,129,0.18826529600000005,0.52552,1
1130000,86,1.142617788,0.17644400000000002,1
1250000,139,1.311816489,0.494659,1
620000,75,4.216340409,0.210714,0
800000,100,0.481226224,0.563501,1
820000,65,0.345175418,0.5262020000000001,1
990000,73,2.233597178,0.644192,0
1050000,169,0.581482381,0.14787899999999998,1
780000,160,0.944745622,0.680615,1
540000,170,4.351697927,0.046226,0
230000,51,2.531998633,0.532389,0
950000,60,0.154751065,0.12676099999999998,0
5890000,250,0.22747644600000005,0.461471,1
780000,75,0.324180712,0.014595,1
482000,74,4.001922315,0.281052,0
3600000,81,0.037272216,0.6738649999999999,1
1190000,95,0.112726961,0.349008,1
950000,166,4.402602292,0.919081,0
190000,57,9.248704344,0.974412,0
1790000,160,0.078848856,0.33952,1
1900000,90,0.38999862,0.5510229999999999,1
430000,64,5.84884417,0.679584,0
260000,73,9.387474161,0.429966,0
695000,67,0.337826163,0.489248,1
600000,85,5.874931782999999,0.706064,0
3700000,279,0.5615490470000001,0.577508,1
850000,100,5.83711634,0.32035,0
2100000,130,0.2300058,0.7808609999999999,1
3500000,571,1.488353785,0.971539,1
415000,67,8.489871675,0.798776,0
1600000,95,0.420666081,0.121764,1
990000,112,0.096724346,0.996664,1
920000,83,0.6440931329999999,0.250274,1
579000,48,1.184199098,0.746776,0
840000,156,1.017538356,0.129892,1
275000,61,8.799866632999999,0.021714,0
715000,70,0.438416982,0.467358,1
1300000,86,1.85227605,0.547039,1
2000000,110,0.170734037,0.209193,1
405000,69,1.304753072,0.839784,1
350000,60,6.66595806,0.433374,0
1190000,140,0.31974557800000003,0.626182,1
850000,80,0.70277432,0.455667,1
2450000,214,0.146474869,0.964133,1
1100000,136,0.254840525,0.086096,1
160000,73,8.796352375,0.236085,0
145000,45,8.042304954,0.937441,0
790000,75,0.471528014,0.636583,1
1160000,112,2.408123659,0.824084,0
1500000,156,1.31913301,0.7529060000000001,1
4800000,236,0.053478746,0.800342,1
1370000,230,0.227435992,0.08137799999999999,1
290000,30,1.59676413,0.455937,0
575000,115,6.726254419,0.8621850000000001,0
820000,66,0.6917039970000001,0.94055,1
4387000,429,2.14846537,0.915212,1
370000,50,1.985372942,0.929206,0
1180000,88,0.489274727,0.020883,1
1050000,83,0.323795054,0.167114,1
730000,96,5.176264915,0.621208,0
420000,33,0.5505557170000001,0.838694,0
1399993,124,2.3743211790000003,0.4715220000000001,0
2100000,120,0.5649566189999999,0.236619,1
2285000,278,0.489196429,0.457459,1
360000,68,6.435047528999998,0.036005,0
600000,90,0.3948747970000001,0.243557,1
1500000,148,0.111084594,0.091799,1
295000,77,7.857177799,0.063082,0
430000,63,5.95117608,0.385409,0
750000,98,4.136460574,0.674309,0
245000,48,8.337636706,0.973449,0
795000,300,0.42238101,0.001026,1
555000,60,4.375862781,0.21581,0
2500000,120,0.208285613,0.674164,1
2400000,180,1.028142657,0.597891,1
3200000,310,0.154932546,0.054002,1
555000,72,1.3897586380000002,0.557554,1
1200000,318,0.8533584540000001,0.108937,1
450000,115,5.088538121,0.582398,0
720000,75,6.210457642000001,0.166726,0
750000,98,4.970234879,0.99092,0
2700000,217,0.0,0.228959,1
1760000,131,2.079013499,0.897206,1
3700000,280,0.110056835,0.110602,1
575000,76,1.141281353,0.548492,1
3900000,400,0.110498856,0.186267,1
739000,75,1.196937651,0.872548,1
2800000,230,0.080592957,0.563656,1
790000,120,6.0150050560000015,0.05728,0
350000,124,4.670590654,0.173521,0
600000,91,1.659391211,0.104727,1
2650000,249,2.267457602,0.80303,0
860000,140,4.618720821,0.14363,0
2495000,180,0.307033331,0.201448,1
395000,111,9.132187724,0.6684899999999999,0
1850000,120,1.437638922,0.034509,1
555900,66,4.099628835,0.943942,0
580000,119,0.986190866,0.210758,1
1350000,73,0.0,0.10122,1
1700000,202,0.758844686,0.045603,1
1150000,120,0.28815117100000004,0.924917,1
1550000,139,3.2946490930000003,0.011957,0
530000,74,4.228648887,0.117284,0
1475000,80,0.553614873,0.194889,1
390000,82,3.1409551660000004,0.622304,0
415000,70,6.234336827000001,0.413595,0
950000,100,0.165417686,0.5556409999999999,1
270000,70,6.702620408,0.112485,0
1150000,99,0.057531316,0.781515,1
5250000,194,0.500589827,0.958605,1
480000,90,3.0383879360000003,0.050373,0
850000,80,0.351642126,0.594635,1
1500000,107,0.650660983,0.07046799999999999,1
10000000,326,0.0,0.041473,0
900000,114,0.7239764679999999,0.384499,1
990000,57,0.056038254,0.498388,0
300000,72,5.454653276,0.861425,0
660000,70,1.701195204,0.379531,1
1675000,156,1.9403378,0.361863,1
2200000,96,0.373881607,0.023301,1
640000,104,6.1193504339999985,0.353716,0
320000,50,6.946015322,0.581282,0
337000,60,6.861288499,0.292493,0
1200000,70,0.28313514100000003,0.25014899999999995,1
990000,139,0.438416982,0.954733,1
550000,103,6.854429545,0.06,0
1400000,170,0.934825103,0.8395540000000001,1
280000,50,5.012405542,0.993551,0
3200000,230,0.046118922,0.34845,1
650000,57,1.6779366480000002,0.056205,0
790000,130,0.547670401,0.084109,1
525000,78,5.871917388,0.5146930000000001,0
1200000,70,0.227142799,0.508828,1
6800000,265,0.0033397540000000003,0.609113,1
3800000,140,0.463449101,0.475082,1
820000,81,0.286884242,0.887832,1
699000,75,0.053046108,0.555682,1
290000,55,5.036796595,0.956715,0
250000,52,6.089748161,0.740897,0
255000,50,7.472185268,0.758009,0
240000,60,6.353353322999999,0.858683,0
1099000,85,0.611407303,0.862188,1
330000,67,13.32789513,0.06617,0
371000,58,1.376954562,0.011754,0
4000000,150,0.041126625,0.801804,1
188000,83,9.200977836,0.881076,0
1250000,122,0.178942593,0.907877,1
579500,120,4.102827649,0.986685,0
2100000,104,0.0,0.8272,1
700000,140,0.6829471779999999,0.8097979999999999,1
270000,70,7.516894697000001,0.169962,0
604000,83,1.44147047,0.936693,1
1399000,166,5.125716912,0.032168,0
450000,57,7.2880932289999985,0.092782,0
180000,21,1.03047949,0.742737,0
630000,39,0.920902869,0.480746,0
11000000,160,0.0,0.0034200000000000003,0
980000,140,1.943569046,0.655436,1
180000,58,3.694053653,0.135019,0
1200000,94,0.891536907,0.652317,1
550000,48,0.362914909,0.927487,0
129000,55,14.26980524,0.419897,0
749000,52,0.142569911,0.928796,0
1350000,220,0.944747437,0.758927,1
1950000,150,0.020961128,0.615221,1
430000,71,7.27889754,0.834556,0
1450000,117,0.661358144,0.463021,1
820000,126,6.194295272000001,0.59897,0
890000,153,7.538694419,0.347487,0
374800,67,3.89840572,0.385015,0
620000,123,6.091477427,0.567812,0
260000,40,3.806164841,0.352114,0
1090000,100,0.6917039970000001,0.889491,1
339600,60,6.266933637,0.546588,0
210000,68,8.208433552,0.790143,0
660000,76,0.335023399,0.796196,1
3250000,190,0.104979624,0.17327,1
1080000,160,7.014032368,0.002232,0
590000,114,7.286272583,0.930544,0
1650000,195,0.289057824,0.018744,1
687000,114,0.8678963,0.40417,1
2950000,278,0.682537064,0.7655029999999999,1
1260000,338,1.016245735,0.070375,1
399000,63,4.619606683,0.587453,0
1200000,209,1.0088866909999998,0.885998,1
210000,58,3.694053653,0.5153979999999999,0
7000000,300,0.136162995,0.6809850000000001,0
800000,120,5.004483801,0.821132,0
1950000,100,0.293773138,0.588761,1
950000,149,4.754912545,0.587196,0
635000,155,1.736433635,0.987444,1
520000,96,7.445553516,0.11713,0
1150000,188,1.046739725,0.495009,1
11900000,530,0.036076003,0.976075,0
2100000,110,0.106653576,0.523831,1
475000,20,0.36162706,0.435733,0
245000,52,7.001391964,0.7865989999999999,0
890000,75,0.0,0.167328,1
1180000,95,0.32863764300000003,0.8245,1
1100000,55,0.1757405,0.332348,0
2990000,146,0.473683791,0.5289229999999999,1
720000,80,0.976436789,0.8748809999999999,1
870000,105,0.736364945,0.348764,1
1980000,203,6.322767562999999,0.090803,0
450000,70,3.945824023,0.313369,0
1470000,130,0.348977201,0.832781,1
1339000,127,2.35318027,0.151745,0
1500000,67,0.126015137,0.306315,1
240000,35,4.270141829,0.696783,0
720000,93,1.175183505,0.538602,1
1650000,135,1.396521915,0.532852,1
580000,48,0.836989531,0.815238,0
990000,110,1.247820188,0.099488,1
360000,70,8.637061926,0.934592,0
430000,90,1.312600142,0.4431600000000001,1
538000,79,5.048468405,0.29222,0
330000,57,3.987142514,0.204772,0
200000,47,5.39723522,0.741843,0
1800000,138,0.299642885,0.5161100000000001,1
2300000,170,0.228239406,0.934117,1
2599000,247,1.927215904,0.29904000000000003,1
1300000,70,0.111684791,0.628686,1
699000,178,7.606870102,0.5729850000000001,0
1200000,240,5.3598105810000005,0.743154,0
410000,77,0.071182806,0.559074,1
465000,127,12.50312263,0.813879,0
1250000,100,0.316574135,0.576188,1
245000,46,6.488005112000001,0.062679,0
550000,40,1.00636584,0.8916209999999999,0
2200000,215,0.006545614,0.930169,1
2290000,358,0.324562473,0.07647899999999999,1
195000,62,3.704025917,0.471269,0
265000,53,5.213846719,0.7916340000000001,0
620000,88,1.852035894,0.179206,1
4990000,190,0.081784453,0.425236,1
1252000,98,1.266559349,0.138552,1
